StartUtc,PM2_5,PM10,NO2,Temp
1714161600,17.8,18.9,28.8,5.4
1714165200,17.6,18.7,18,4.3
1714168800,16.3,17.3,22.6,3.7
1714172400,14.9,15.6,22.4,3.5
1714176000,13.1,13.8,18,3.5
1714179600,14.8,26.6,14.4,4.6
1714183200,13.8,16.4,12.2,5.3
1714186800,14.6,15.3,9.5,5.9
1714190400,18,18.7,14.1,6.4
1714194000,19.5,21.2,12.1,7.8
1714197600,17.9,20.5,10.9,9.9
1714201200,16.1,18.4,10.6,11.2
1714204800,14.7,16.5,8,12.2
1714208400,10.6,12,5.5,12.7
1714212000,7.6,8.7,5.1,13.1
1714215600,7.6,8.8,5.9,13.2
1714219200,8.2,9.7,7.7,13.7
1714222800,8.9,10.4,8,12.5
1714226400,10.2,12.2,10.9,12
1714230000,9.6,11.7,12.7,12.3
1714233600,10.3,12.6,14.4,12
1714237200,10.2,12.6,11.8,10.9
1714240800,10,12.1,10.1,10.2
1714244400,9.9,11.7,11.4,9.9
1714248000,8.8,10.5,10.6,10.2
1714251600,7.7,8.8,4.4,10.7
1714255200,8.5,10.1,2.8,11.4
1714258800,9.3,11.7,4.8,10.7
1714262400,10.6,12.6,4.1,10.3
1714266000,11.9,13.8,5.4,9.7
1714269600,12.7,15.1,8.6,9.7
1714273200,11.9,14.3,11.5,11.5
1714276800,10.3,13.5,10.6,13.2
1714280400,9,12,9.1,15
1714284000,8.5,12.8,7.6,16.4
1714287600,7.9,11.5,5.5,17.5
1714291200,6.8,11.9,8,18.1
1714294800,7.2,12.6,6.5,17.9
1714298400,9.9,18.4,4.5,17.2
1714302000,9,14.6,5.2,18
1714305600,8,12.5,5.6,18.8
1714309200,8.6,11.7,5.8,17.1
1714312800,9.4,12.8,8.3,16
1714316400,8.7,12.1,10.5,16.2
1714320000,8.5,11.6,9.6,15.6
1714323600,8.8,11.5,5.5,14.9
1714327200,11.8,15.3,7.5,15.3
1714330800,9.8,13,5,14.5
1714334400,10.2,13,4.3,12.7
1714338000,9.1,11.8,3.4,12.7
1714341600,3.4,5.1,2.3,14
1714345200,3.1,5.4,2.5,13.2
1714348800,2.7,4.7,2.1,12.2
1714352400,3,4.4,4.5,10.8
1714356000,3.8,8.2,13.5,10.2
1714359600,3.6,6.7,11.8,10.5
1714363200,4.1,9.8,10.3,11.4
1714366800,4.1,7.9,7.3,13
1714370400,3.7,8.9,7.4,14.7
1714374000,4.2,9.9,6.5,15.7
1714377600,4.3,9.4,4.9,16.4
1714381200,4.7,9.2,6.1,16.9
1714384800,5.7,11.2,9.9,15.6
1714388400,5.3,8.9,10.3,15.3
1714392000,7.5,10.1,8.9,15
1714395600,9,12.4,8.5,15.3
1714399200,7.4,10.1,12.2,15.3
1714402800,5.4,8.2,8.5,13.5
1714406400,5.8,8.5,15.2,12.2
1714410000,5.6,8.3,14.2,11.8
1714413600,5,6.5,10.5,11.3
1714417200,5.3,6.8,10.5,11
1714420800,5.6,7.2,8.6,10.7
1714424400,5.4,8,7.8,10.3
1714428000,9.4,11.7,11.2,10
1714431600,9.9,12.4,11.7,9.9
1714435200,9.2,11.4,12.6,10.5
1714438800,8.7,11.2,14.7,11.2
1714442400,9.7,15,13.4,11.6
1714446000,9.6,18.9,15.4,12
1714449600,9.2,17.4,15.7,12.8
1714453200,9.2,21.1,10,14.2
1714456800,6.7,17.4,11.9,16.3
1714460400,4.8,17.7,7.1,17.7
1714464000,4.2,16.2,6.1,19
1714467600,5.5,22.9,7.3,19.2
1714471200,4.5,19.8,5.5,19.6
1714474800,0.2,1.1,4.1,19.1
1714478400,0.2,0.9,9,19
1714482000,0.8,1.9,6,18.7
1714485600,0.5,2.2,2.7,17.3
1714489200,0.4,1,3.2,15.9
1714492800,0.4,0.8,3.6,15
1714496400,0.6,1,3.3,14.3
1714500000,3.4,5.2,2.1,13.9
1714503600,10.9,14,4.2,13.5
1714507200,11.1,13.5,2.8,13.4
1714510800,10.4,12.5,0,13.2
1714514400,9.7,12.5,0,13
1714518000,9,11.9,3.3,12.7
1714521600,8.6,11.1,2.9,12.3
1714525200,8.8,12,6.9,12
1714528800,10,17.4,9.1,12.2
1714532400,10.4,17.8,11.2,13
1714536000,11.5,23.7,7.2,14.1
1714539600,11.5,21.4,7.8,15.6
1714543200,13.9,24.5,5.5,17.2
1714546800,13.7,24.8,6.4,19
1714550400,13.8,26.7,7.4,20.7
1714554000,15.2,32.8,5.7,20.9
1714557600,13,28.2,5.2,21.5
1714561200,11.5,25.1,7.4,22.2
1714564800,10.7,25.2,7,22.2
1714568400,10.9,24.1,5.7,21.1
1714572000,10.9,21.3,5.4,19.3
1714575600,10.6,20.4,5.5,18
1714579200,11.1,24.2,6,16.7
1714582800,10.1,20.3,4.4,15.7
1714586400,9.1,17.8,2.9,15.8
1714590000,8.5,18,4.1,16
1714593600,8.8,17.6,1.9,15.9
1714597200,9.2,15,1.4,15.6
1714600800,8.7,15.2,1.9,15.3
1714604400,8.7,14,2.5,14.5
1714608000,7.9,12.9,4.7,13.9
1714611600,8.1,14.1,5.6,13.7
1714615200,9.2,18.4,7.5,13.5
1714618800,10,23.1,10.2,14.2
1714622400,10.3,25.7,6.9,15
1714626000,10.2,23.7,6.8,16.3
1714629600,12.2,29.9,6.2,18
1714633200,10.3,28.3,5.7,19.4
1714636800,9.8,28.7,4.8,20.7
1714640400,11.2,36.1,6,20.9
1714644000,11.4,34.5,8.8,21
1714647600,11,29.8,7.2,20.5
1714651200,11.5,28.1,6,19.7
1714654800,11.3,24.7,5,18.1
1714658400,10.1,21.5,4.6,17.5
1714662000,8.8,18.7,3.7,16.8
1714665600,8.1,16.7,3.6,16.2
1714669200,8.1,18.8,2.9,16.1
1714672800,7.6,16.6,2.5,16
1714676400,7.2,14.9,3.2,15.6
1714680000,7.2,14.1,2.9,15.1
1714683600,7.2,13.7,2.4,14.9
1714687200,7.1,14.2,2.4,14.6
1714690800,6.9,13.3,2.2,14.1
1714694400,6.9,13.1,3.9,13.5
1714698000,7,13.6,4.7,13.1
1714701600,7.4,16.4,6.7,13.1
1714705200,8.1,20.8,8.6,13.8
1714708800,7.9,21.9,7.8,14.9
1714712400,8.5,25.2,6.2,16.1
1714716000,8.4,25.6,5.9,17.5
1714719600,8.3,25.2,6.3,18.6
1714723200,8.6,28.6,6.3,19.7
1714726800,8.6,28,7.8,20.7
1714730400,8.4,26.4,6.3,21.2
1714734000,8.2,25.7,5.8,20.9
1714737600,8.5,21.6,9.4,19.7
1714741200,9.7,23.3,5,18.8
1714744800,9.7,20.7,6.6,17.9
1714748400,9.9,20.8,5.2,16.8
1714752000,9.8,18.9,5.6,15.7
1714755600,9.3,16.2,7,14.8
1714759200,8.2,15.9,5.6,14.5
1714762800,7.7,16.3,5.6,14.1
1714766400,7.5,16.4,6.8,13.5
1714770000,8.7,20.2,13.7,13
1714773600,8.7,19.6,10.6,12.2
1714777200,8.1,16,7.7,11.3
1714780800,7.7,13.8,5.1,10.3
1714784400,7.4,13.4,4.2,9.7
1714788000,7.3,12,5.1,9.9
1714791600,8.1,13.3,10.8,10.2
1714795200,9.2,14.3,13.1,11
1714798800,11.3,15.8,10.6,12.2
1714802400,14.6,19.9,11.1,13.7
1714806000,18.8,24.5,7.2,15.5
1714809600,24.5,32.1,8.1,15.2
1714813200,22.5,27.4,8.3,14.4
1714816800,18,20.9,7.2,15.4
1714820400,18,21.4,5.8,15.5
1714824000,13.5,15.9,6.6,15.2
1714827600,12.3,15.2,6.4,15.9
1714831200,12.8,15.7,5,15.7
1714834800,14,17.3,6.5,15.2
1714838400,15.3,18.6,9.7,14.6
1714842000,17,19.7,13.3,13.6
1714845600,15.4,16.9,15,13
1714849200,14.3,15.8,15,12.9
1714852800,13.9,16.7,11.9,12.7
1714856400,15,16.8,9,11.7
1714860000,15.9,18.1,9.2,10.9
1714863600,17.4,19.3,15.5,10.9
1714867200,18.2,19.9,25.3,10.5
1714870800,20.8,22.7,16.1,10.7
1714874400,20.8,22.8,10.6,11
1714878000,19.5,21.3,8.7,12.2
1714881600,15.1,16.2,6,13.4
1714885200,12.9,14.3,5.9,14
1714888800,15,16.5,5.8,14.4
1714892400,13.5,15.1,8.8,15.2
1714896000,10.5,12.6,10.5,15.9
1714899600,10.5,12.8,8,13.3
1714903200,14.4,15.3,8.1,11.4
1714906800,16.1,17,9,12
1714910400,17.4,18.4,6.9,12.7
1714914000,18.3,20.1,9.5,13.8
1714917600,15.9,17.8,11.2,14.3
1714921200,14,15.8,14.6,12.5
1714924800,13.2,16.8,19.6,11.9
1714928400,11,14.5,13.5,12.1
1714932000,3.7,5,6.8,12.1
1714935600,3,3.9,6,11.7
1714939200,3.3,3.9,5.4,11.1
1714942800,6.5,7.2,4.6,10.4
1714946400,11.5,12.4,7.1,10.1
1714950000,15.9,17.5,13.3,10.3
1714953600,16,17.2,9.5,10.4
1714957200,14.1,15.4,10.6,10
1714960800,12.5,14,14.4,10.3
1714964400,10.8,12.7,16.9,11
1714968000,9.8,12.3,9.3,11.5
1714971600,7,8.8,7.8,11.8
1714975200,8.1,18.5,6,11.7
1714978800,9.3,17.3,6.6,11.9
1714982400,8.1,16.6,7.3,12.6
1714986000,5.2,7.8,5.1,12.6
1714989600,5.3,10.6,7.2,14.1
1714993200,5.3,8.5,8.7,14.7
1714996800,5.6,9.2,7,15.8
1715000400,6.5,10.5,6.6,14.8
1715004000,8.1,12.9,8.1,14.4
1715007600,10.2,12.7,4.4,13.7
1715011200,11.3,13.5,8.1,12.9
1715014800,9,10.5,8.9,12.3
1715018400,5.7,6.5,7.3,11.9
1715022000,3,3.8,4.5,11.5
1715025600,1,1.7,4.8,10.6
1715029200,1.2,2,4.1,10.2
1715032800,1.5,2,2.2,9.8
1715036400,2.9,3.5,3,9.3
1715040000,3.5,5.2,5.7,8.7
1715043600,4.4,7.6,11.5,8.1
1715047200,4.7,9,13,8.5
1715050800,5.6,10.7,14.2,9.1
1715054400,6.1,12.4,11.9,9.5
1715058000,6,11.6,13.6,10.5
1715061600,8.3,15.9,10.7,12.3
1715065200,6.5,16.5,19.3,13.4
1715068800,5.7,13.5,14,14.6
1715072400,6.1,12.8,10.5,15.2
1715076000,6.2,14.4,12.8,15.8
1715079600,7.3,12.4,8.1,13.3
1715083200,5.4,8.4,5.7,12.1
1715086800,4.6,7.6,5.7,12.1
1715090400,3.5,4.9,4.3,11.5
1715094000,3.6,5.3,6.7,10.9
1715097600,4.1,6.9,7.4,10
1715101200,5.5,9.3,15.5,9.5
1715104800,5.5,8.7,14.7,9.2
1715108400,5.9,10,14.4,8.4
1715112000,7,11.4,12.2,7.4
1715115600,7.3,10.6,9.3,6.9
1715119200,6.4,7.7,6.8,6.5
1715122800,6.7,9.8,10.9,6
1715126400,6.6,9.2,12.1,5.7
1715130000,8.2,15.8,23.2,5.7
1715133600,8.9,19,24,7.8
1715137200,7.7,15.8,20,11.6
1715140800,6.4,13.4,15.9,12.8
1715144400,6.8,14.6,12.2,14.2
1715148000,7.4,15.3,13.7,14.2
1715151600,8.3,21.3,11.9,15.1
1715155200,7.3,14.6,8.7,15.3
1715158800,5.9,15.7,10.1,15.4
1715162400,6.5,16,11.9,16.8
1715166000,5.9,12.5,9.1,17.3
1715169600,5.7,11.1,11.6,16.8
1715173200,6.2,12.7,11.7,17.4
1715176800,6.4,11.2,10.7,16.7
1715180400,6.2,12,7.1,16.6
1715184000,6.6,13.5,12.8,14.8
1715187600,7.4,13.8,17.1,13.2
1715191200,9.7,15.1,12.9,12.1
1715194800,11.2,16,15.7,11.2
1715198400,10.8,15.3,10.9,11.1
1715202000,9.7,12,8.4,10.4
1715205600,9.2,11.6,5.8,9.8
1715209200,9.5,11.2,5.7,9.3
1715212800,11.1,12.9,4.1,9
1715216400,11.9,15.2,8.4,8.4
1715220000,12.6,15.7,8.2,9.8
1715223600,13,14.9,6.9,11.5
1715227200,12.8,16.3,3.5,13
1715230800,11.9,15.6,4,14.2
1715234400,9.1,11.6,4.6,15.8
1715238000,7.5,12.5,3.6,17.1
1715241600,8.7,11.6,5.7,17.3
1715245200,8.6,11.7,5.2,17.1
1715248800,7.5,12.3,3.4,17.3
1715252400,7.4,11.5,4.5,17.6
1715256000,9.6,13.1,3.9,16.7
1715259600,9.5,14.1,3,16.7
1715263200,8.8,12.8,3.8,16.5
1715266800,7.1,10.9,3.4,15.7
1715270400,6.9,9.6,4,14.7
1715274000,7.5,9.1,4.6,13.5
1715277600,8.7,10.7,5.3,13.1
1715281200,9.9,11.7,4.9,12.9
1715284800,10.3,11.8,4.2,12.8
1715288400,10.9,12.3,2.9,12.4
1715292000,11.1,12.3,2.9,12.3
1715295600,10.7,11.9,2,12.2
1715299200,12.3,13.5,2.5,12.1
1715302800,13.2,14.8,2.4,12
1715306400,11.7,13.2,3.4,12.1
1715310000,9.8,11.1,4.5,12.4
1715313600,6.5,7.8,3.2,12.5
1715317200,6.6,7.8,3.5,12.6
1715320800,4.5,5.6,3.9,13.1
1715324400,3,3.9,4.3,13.8
1715328000,3.6,5.4,3.9,14.1
1715331600,3.7,4.9,5.5,14.9
1715335200,3.7,5.7,5.5,15.9
1715338800,3.9,5.5,4.2,16.3
1715342400,6.2,9.2,8.9,17.2
1715346000,8.9,11.6,9.8,15.6
1715349600,9.4,11.6,11.3,14.8
1715353200,10,13.5,9.4,14.2
1715356800,10.4,13.1,12.1,13.7
1715360400,11.2,14.5,16,13.2
1715364000,13.5,19.1,21.4,12.2
1715367600,17.1,21.2,19.7,11
1715371200,18.2,21.8,22.6,10.6
1715374800,14.4,16,10.2,10.3
1715378400,11.5,12.6,4.2,10
1715382000,14.2,15.6,5.2,9.3
1715385600,13.2,14.1,3.7,8.8
1715389200,13,13.9,4,8.5
1715392800,12.7,13.7,3.6,9.2
1715396400,10.9,12.3,3.2,11.9
1715400000,7.7,9,4.8,14.6
1715403600,7.3,8.7,6.9,15.7
1715407200,8,9.6,7.2,16.4
1715410800,9.8,11.9,8.7,17.7
1715414400,8.3,10.5,8.7,18.1
1715418000,9.5,11.6,6.9,18
1715421600,8.4,10.4,5.9,17.8
1715425200,7.1,8.6,5.9,18.3
1715428800,9.7,11.2,8.9,16.2
1715432400,11,12,5.9,14.3
1715436000,9.9,10.9,8,14
1715439600,8.5,9.4,6.3,13.1
1715443200,8.8,9.8,8.1,11.9
1715446800,6,7,9.3,11.3
1715450400,3.8,4.7,8.7,11.2
1715454000,4.7,5.8,8.8,10.6
1715457600,4.4,5.7,12.3,10
1715461200,3.9,5.2,10.9,9.5
1715464800,4.7,6,12.9,9.2
1715468400,4.1,5.4,11.4,8.9
1715472000,3.9,5.4,8.1,7.9
1715475600,3.4,4.9,8.6,7
1715479200,2.6,3.5,8.5,9.5
1715482800,2.4,4.1,5.4,11.4
1715486400,2.2,3.4,7,12.1
1715490000,2.7,4.4,5.5,13.1
1715493600,3.1,6,5.6,14.5
1715497200,2.8,6.1,4.4,14.9
1715500800,2.3,5,6.2,15.5
1715504400,2,4.1,5.8,15.8
1715508000,2,3.5,5,16
1715511600,2.1,3.7,5.6,15.9
1715515200,1.9,3.2,3.1,15.6
1715518800,2,2.9,4,15.5
1715522400,2.1,4,3.8,15
1715526000,2,3.7,8.5,14.7
1715529600,2.5,5.7,10.5,13.8
1715533200,3.3,8.2,15.2,12.9
1715536800,3.3,5.2,18.6,12.3
1715540400,3.2,5.6,13.8,11.6
1715544000,3.1,4.7,11.3,11
1715547600,2.8,4.3,10.3,10.4
1715551200,1.9,2.4,6.8,9.9
1715554800,2,2.7,6.7,9.5
1715558400,2,2.9,6.5,9.4
1715562000,2.7,5.5,11,9.5
1715565600,3.4,8.9,14.7,10.5
1715569200,4.4,14.4,18.2,12
1715572800,4.4,13.7,18.2,14
1715576400,5.1,17.6,14.5,15.9
1715580000,5.1,15.9,13.1,17.4
1715583600,4.6,14.9,9.7,18.4
1715587200,4.7,18.8,8.6,19
1715590800,5.1,20.5,8.4,18.7
1715594400,3.8,14.5,10.3,18.7
1715598000,3.6,14,6.9,19
1715601600,3.5,12,7.1,19.2
1715605200,3.2,10.8,6.4,19.4
1715608800,3.2,9,5.9,18.8
1715612400,3.5,8.9,7,17.8
1715616000,3.7,8.2,10.4,16.7
1715619600,3.8,8.2,13.5,15.4
1715623200,3.6,7.8,9.7,14.5
1715626800,3.1,5.7,8,13.6
1715630400,3,6.7,7.5,13.1
1715634000,3.1,5.9,6,12.7
1715637600,3,5.8,3.4,12.6
1715641200,3.1,6.9,4.4,12.6
1715644800,3.6,7.9,7.8,12.1
1715648400,4,8.4,11.1,11.9
1715652000,5.1,11.4,18.1,12.8
1715655600,6.2,17.1,19,14.2
1715659200,5.8,17,12.2,16.1
1715662800,5.8,18,12.5,17.7
1715666400,6.1,18.9,11.9,19.3
1715670000,5.7,20.6,8,20.1
1715673600,6,22.9,8.1,20.7
1715677200,5.5,20.1,10.2,20.9
1715680800,6.6,29,8,21.3
1715684400,5,20.5,6.9,21.4
1715688000,4.9,17.6,8,21.3
1715691600,4.2,14,5.7,21.2
1715695200,4.3,13.1,8,20.7
1715698800,4.6,11.7,7.1,19.6
1715702400,4,8.5,6,17.7
1715706000,3.1,6.6,6.3,16
1715709600,3,5,4.3,14.9
1715713200,3.1,4.6,4.4,14.1
1715716800,2.9,4.4,3.4,13.5
1715720400,3,4.8,0,12.9
1715724000,3.5,5.5,0,12.6
1715727600,4,6.7,4.5,12.4
1715731200,4.4,6.7,4.1,12.2
1715734800,5.1,8.4,8.9,12.2
1715738400,5.7,10.6,13,13
1715742000,6.7,14.2,15.4,14.4
1715745600,7.5,18.5,13.2,16.2
1715749200,7.2,18.5,14,18.4
1715752800,7.3,20,8.6,20.2
1715756400,7.3,21.6,10.1,21.4
1715760000,6.8,23.9,6.9,22.2
1715763600,7.1,28.6,6.4,22.5
1715767200,8.5,31.1,8.9,21.7
1715770800,6.8,23,8.4,21.5
1715774400,6.5,20.5,7.5,21.8
1715778000,6.1,21.7,7.7,21.9
1715781600,6.5,19.2,6.6,21.6
1715785200,7.3,18.5,6.7,20.5
1715788800,7.6,17.8,5.1,18.7
1715792400,7.3,15.8,4.6,17
1715796000,6.8,12,4.4,15.6
1715799600,6.4,11.1,3.8,14.7
1715803200,6.1,10.1,3,14.1
1715806800,6.2,10.4,3,13.7
1715810400,6.2,10.3,2.4,13.4
1715814000,6.3,10.8,2.8,13.1
1715817600,6.8,12.6,3,13
1715821200,7.2,14.5,6.1,13.4
1715824800,7.8,16.4,9,13.8
1715828400,8.8,21.1,12.7,15.2
1715832000,10,27.3,12.5,16.9
1715835600,10.4,30.5,9.3,18.2
1715839200,13.4,42.4,9.9,19.1
1715842800,11.4,40.5,9.7,20.2
1715846400,11.6,44.1,9,20.8
1715850000,12.4,58.6,7,21.2
1715853600,12.4,53.5,9.3,21.3
1715857200,11.6,45.9,5.8,21.1
1715860800,11.6,46,7.1,21
1715864400,12,43.8,5.1,20.2
1715868000,12.5,32.8,3.5,18.7
1715871600,11.2,26.3,4.3,17.7
1715875200,10.4,20.7,3.6,16.5
1715878800,9.6,18.7,4.3,15.3
1715882400,9.4,17.6,3.7,14.6
1715886000,9.4,15.9,3.6,14
1715889600,9.1,16.8,3.2,13.6
1715893200,8.8,15.8,2.7,13.4
1715896800,9,16.5,2.5,13.5
1715900400,9.1,16.7,3.2,13.5
1715904000,8.9,16.3,2.6,13.4
1715907600,9.2,17.4,4.1,13.1
1715911200,9.9,19.3,8.4,13.5
1715914800,10.2,22.1,9.8,14.7
1715918400,10.4,25.5,13.4,16.7
1715922000,10.3,26.7,10,18.1
1715925600,10.5,26.4,12.5,19.9
1715929200,9.1,27.7,8.1,21
1715932800,8.5,27.1,8.6,21.8
1715936400,7.9,27,9.7,22.1
1715940000,9.5,34.8,9,22
1715943600,7.9,31,5.6,21.3
1715947200,7.9,31.1,5.6,20.8
1715950800,7.5,23.7,4.3,19.9
1715954400,7.8,17.9,4.6,18.9
1715958000,8.2,17.1,4.5,17.8
1715961600,8.3,16.2,3.9,16.5
1715965200,7.7,13.2,5.4,15.6
1715968800,7.5,11.9,4.4,14.7
1715972400,7.4,12,4.1,13.8
1715976000,7.4,10.4,3.6,13.2
1715979600,7.5,10.2,3.7,13.1
1715983200,7.6,10.2,4.4,12.5
1715986800,7.5,10,4.2,12.2
1715990400,7.1,9.4,3.7,12.1
1715994000,7.4,10.4,6.1,12.2
1715997600,7.5,11.5,8.2,13.2
1716001200,7.3,11.7,5.3,14.5
1716004800,7.5,12.2,5.7,15.9
1716008400,7.7,13.6,5.1,17.9
1716012000,8.3,16,7.2,19.8
1716015600,6.7,14.9,4.4,21.3
1716019200,6.2,16.3,4.7,22.8
1716022800,6.2,17.4,7.2,23.3
1716026400,5.6,16.2,4.8,23.8
1716030000,4.9,14.9,4.3,23.7
1716033600,4.6,13.3,6.6,23.5
1716037200,5,12.4,5.4,23.3
1716040800,5,12.2,4.7,22.9
1716044400,5.5,11.4,4.7,21.9
1716048000,5.6,11,4.3,20.5
1716051600,6.1,11,5.9,19
1716055200,6.6,11.6,4.3,17.8
1716058800,6.9,11.8,5.2,16.8
1716062400,7.3,11.7,5.2,16
1716066000,8,12.6,5,15.9
1716069600,8.6,12.6,4,15.8
1716073200,8.4,12,3.7,14.8
1716076800,8.1,11.4,2.7,14.3
1716080400,7.7,10.4,3.4,14.7
1716084000,7.8,10.9,6.8,15.2
1716087600,8,12,4.6,16.7
1716091200,7.9,12,6.6,17.3
1716094800,8.4,13,9.7,17.3
1716098400,8.5,13.3,8,19.6
1716102000,8.1,12.8,7,21.4
1716105600,7.9,12.3,5,21.9
1716109200,7.9,11.8,4.9,21.6
1716112800,5.9,8.2,3.1,21.6
1716116400,4.3,6.1,3,21.5
1716120000,4.2,5.2,3.2,20.4
1716123600,3.1,4,4.2,20
1716127200,3.5,4.6,3.6,20.2
1716130800,4,5.2,4.8,19.8
1716134400,4.6,5.8,5.4,18.8
1716138000,5.3,6.7,6.6,17.1
1716141600,6,6.8,6,15.7
1716145200,6.8,7.4,8,14.6
1716148800,8.5,10.5,6.9,13.9
1716152400,8.4,9.7,7.5,13.3
1716156000,9.5,10.8,8.1,12.6
1716159600,10,11.2,9,12.2
1716163200,9.5,10.4,8.7,11.8
1716166800,8.9,10.4,7.9,11.8
1716170400,8,10.6,8.4,14.6
1716174000,6.7,8.5,12.9,17.5
1716177600,4.3,7,5.4,19.3
1716181200,3.8,6.7,5,20.9
1716184800,5.2,8.9,7.5,21.9
1716188400,6.6,11.3,5.2,22.3
1716192000,5.9,10.2,4.2,22.9
1716195600,6.9,10.2,3.5,22.3
1716199200,6.2,9.1,4.3,22.3
1716202800,5.1,8.3,4.5,23.2
1716206400,4.1,9,5.6,23.1
1716210000,5.7,9.7,6,22.9
1716213600,6.3,10.4,3.9,22
1716217200,6.9,10.6,4.8,20.7
1716220800,6.7,8.9,4.4,18.7
1716224400,6.1,8.3,4.2,17.4
1716228000,4.6,6.7,2.6,16.4
1716231600,3.9,6,3,15.9
1716235200,4.3,6.7,2.1,15.4
1716238800,4.3,6.5,1.4,15.2
1716242400,4.2,6.1,2,14.9
1716246000,3.8,5.4,1.9,14.4
1716249600,3.5,6.1,2.7,14
1716253200,3.6,8.1,5.5,13.6
1716256800,3.9,9.3,10.6,13.8
1716260400,5.8,16.5,11.5,14.4
1716264000,4.4,13.6,11,15.4
1716267600,4.8,13.1,8.5,17
1716271200,6.4,15.6,9.7,18.4
1716274800,6.4,18.2,7.9,20.1
1716278400,5.6,15.8,8.6,21.1
1716282000,6.5,20.1,9.1,21.9
1716285600,7.3,21.7,6.9,22.4
1716289200,7.6,20.5,6.7,22
1716292800,8.4,21.9,4.1,22
1716296400,7.8,22.3,4.2,21.3
1716300000,7.3,19.4,2.7,20.4
1716303600,5.5,13.1,2.8,19.3
1716307200,5.2,12,5,18.3
1716310800,3.6,9.5,4.1,17.6
1716314400,2.8,7.9,3.7,16.9
1716318000,2.5,6.6,2.8,16.3
1716321600,2.5,7.1,3.1,15.8
1716325200,2.7,7.5,2.1,15.4
1716328800,2.5,6,1.6,15
1716332400,2.8,5.9,3.5,14.5
1716336000,3.2,6.1,2.7,14.3
1716339600,3.8,7,6.8,14.3
1716343200,4.8,8.6,6.6,15.1
1716346800,5.6,10.2,8,16.5
1716350400,6.9,14.4,10,18.1
1716354000,7,14.4,6.4,19.4
1716357600,7.4,15.6,7.4,20.5
1716361200,7.1,14.6,6.1,21.8
1716364800,7.2,16.5,4.7,23.1
1716368400,6.6,19.6,7.4,23.6
1716372000,6.7,20.8,5.4,23.2
1716375600,6.5,17.3,6.9,23.1
1716379200,6.2,14.3,3.7,22.7
1716382800,7.1,12.7,5.2,21.9
1716386400,7.7,13.8,4,20.8
1716390000,7.5,12,3.5,20.1
1716393600,6.6,8.5,3.4,19.7
1716397200,6.3,8,4.6,18.9
1716400800,6.1,7.6,5,18.2
1716404400,6.1,8.1,4,17.6
1716408000,5.7,7.4,3.5,17.1
1716411600,5.7,7.3,2.6,16.7
1716415200,5.5,7.2,2.5,16.4
1716418800,5.4,6.8,3.2,16.2
1716422400,5.7,7,2.5,15.7
1716426000,6,7.7,7,15.3
1716429600,6.5,8.2,8.3,15.6
1716433200,6.9,9.1,9.1,16
1716436800,7.2,10.3,9.9,16.9
1716440400,7.7,10.9,16.2,17.9
1716444000,7.8,10.5,20.2,18.1
1716447600,8,9.7,16.5,18
1716451200,10.7,13.9,18.8,17.8
1716454800,9.6,12.2,15.1,18.6
1716458400,8.8,10.8,16.5,19
1716462000,9.4,10.7,20.4,18.3
1716465600,9.5,10.4,14,15.6
1716469200,8.9,9.5,16,14.6
1716472800,5,5.3,17.2,14.6
1716476400,4,4.2,22.6,14.2
1716480000,2.3,2.5,12.4,14.6
1716483600,2.2,2.5,3.2,14.5
1716487200,3.8,4.1,7.1,14.8
1716490800,5.7,6.2,5.9,14.7
1716494400,6.2,6.8,3.9,14.2
1716498000,6.8,7.5,4.9,13.6
1716501600,7,7.9,3.6,13
1716505200,7.3,8.3,3.8,12.5
1716508800,7.7,8.6,5.2,12.1
1716512400,8.1,9.1,11.8,12
1716516000,8.4,10,12.8,12.8
1716519600,6.3,7,6.1,14
1716523200,3.8,4.2,4.3,13.9
1716526800,0,0,5,-999
1716530400,4.9,6.7,3.8,12.3
1716534000,7.4,13.6,5.1,17.9
1716537600,6.1,9.3,6.8,19.5
1716541200,5.6,8,5,20.1
1716544800,5.2,7.5,7.4,21.5
1716548400,5.9,9.7,11,22.2
1716552000,7.3,10.9,10.5,20.8
1716555600,6.7,9.7,11.1,20.7
1716559200,7.7,11.1,9.3,20.6
1716562800,8.3,11.2,9.1,19.8
1716566400,9.4,12.2,10.9,18
1716570000,8.1,9.9,5.5,16.2
1716573600,11.3,14.4,8.4,15.2
1716577200,12.1,16.1,7.1,14.4
1716580800,9.7,11.7,4.9,14
1716584400,9.7,12.7,6.1,13.5
1716588000,9.4,12,5.3,13.2
1716591600,10.8,12.6,6.4,13.6
1716595200,11.5,13.9,6.6,13.1
1716598800,12.1,14,5.8,14
1716602400,12.2,14.5,9.4,15.2
1716606000,12.3,14.8,8.6,17.2
1716609600,12.9,15,8.2,16.3
1716613200,13.6,16,10.5,16.5
1716616800,14.6,17.2,9.7,18.6
1716620400,11.2,13.3,6.9,21.1
1716624000,9.4,11.3,9,22.4
1716627600,9.6,11.7,6.6,22.3
1716631200,12,13.9,4.9,19.5
1716634800,6.6,8.4,7,19.8
1716638400,9,10.3,4.7,17.5
1716642000,11,12.3,4.7,17.8
1716645600,13.4,14.5,5.3,17.1
1716649200,13.7,14.6,5.3,15.6
1716652800,15.3,16.6,8.8,15.7
1716656400,17.1,25.3,10.2,14.9
1716660000,17.9,20.1,9.1,14.3
1716663600,19.5,21.7,14,14.4
